,Water_Runoff,Coastal,Landslide,Storm_Surface,Riverine,Precipitation,Evapotranspiration,Skin_Reservoir,Evaporation,Soil_Temperature,Radiative_Temperature,Soil_Water,LeafArea,Soil_Level,Latent_Heat,Soil_Level,Soil_Heat,Wind_Speed,Soil_Moisture,Surface_Pressure,Vapor_Pressure,Groundwater_Runoff,Sensible_Heat,Humidity,Dew,Density,Heatwave,Water_Deficit,Surface_Air,Temperature,Food,Battles,Explosions/Remote violence,Protests,Riots,Strategic developments,Violence against civilians,total_event_types,"fatalities, Battles","fatalities, Explosions/Remote violence","fatalities, Protests","fatalities, Riots","fatalities, Strategic developments","fatalities, Violence against civilians","total_fatalities, "
180,-9.056627,5.1848044,-25.155632,-4.218053,11.964935,-0.21255158,-8.646117,-10.854518,-1.6531979,7.5826387,11.62054,-0.31495735,8.394851,7.5515785,-6.1533995,7.5515785,9.084006,10.864097,-5.7472982,8.217604,0.68817204,-10.318907,1.154072,-4.212264,6.174748,-140.93703,-8.256224,1.0185878,6.886204,8.668587,-7.880719e+36,33,25,0,1,33,8,100,79,43,0,0,5,11,138
181,0.43917018,-1.5927802,105.26392,-0.61110693,-5.1693783,0.6251804,-9.657766,-7.803055,-1.730905,4.0006104,2.6836114,-0.52066076,3.207726,7.4346495,-7.3823714,7.4346495,13.845838,10.232034,-3.1750438,6.4153914,0.7342296,0.2988917,1.624856,-5.852637,-4.880647,-149.00815,0.5538205,1.0684865,7.5514035,6.8782673,-1.2223014e+22,0,3,7,0,1,0,11,0,4,0,0,0,0,4
182,-13.351742,-7.943555,-28.275038,-8.764201,-9.15895,2.5446005,-6.771855,-12.319372,6.540916,-9.630015,-3.6900291,4.566713,-0.62440556,-5.1559806,-8.860564,-5.1559806,10.589177,-5.9535637,-3.933281,-7.23111,-5.512995,-7.784682,-9.111583,5.090941,7.620976,-156.44048,12.097943,-8.202861,-9.513789,-6.3768682,-7.880719e+36,15,3,18,17,3,8,64,13,0,0,2,0,3,18
183,8.485322,-2.1006343,-20.128738,8.728342,-5.314777,-6.1032286,4.0912337,7.9841833,-6.730235,6.081785,9.357977,-5.8830028,10.681144,-7.3005385,-1.8016645,-7.3005385,-0.92152274,3.9961443,4.737633,6.7000356,5.7370853,9.268528,6.6717315,2.5182188,-5.6666574,-147.5675,-7.4782367,7.955755,8.408757,8.346136,-7.880719e+36,0,1,1,0,1,0,3,0,0,0,0,0,0,0
184,4.427101,7.513055,-22.506721,-0.915649,4.710476,-3.5102007,-1.0361861,-9.927313,5.6907215,0.51120645,4.487768,3.4951344,0.7682805,2.0893967,-1.3699365,2.0893967,6.2208996,3.1036556,-0.6760255,1.6826907,-0.17676829,-2.176061,4.0168233,10.137858,2.0216272,-146.67856,8.370443,4.540842,3.1834276,2.987488,-7.880719e+36,12,30,0,0,8,8,58,61,50,0,0,0,10,121
185,-6.3697195,4.3425384,106.03866,-6.728935,-3.1351297,4.284805,-5.5645385,-1.3204396,3.1729417,-4.0186987,-2.4386234,4.645515,4.109924,-3.3263555,-13.147513,-3.3263555,11.572786,-0.35785592,-6.722513,-9.877881,-9.116676,-7.8369083,-0.17380108,7.91038,2.0100443,-161.61868,11.213489,-2.5318274,-4.4357047,-4.059583,-7.880719e+36,0,0,9,2,0,0,11,0,0,0,0,0,0,0
186,-13.3076935,8.450343,-29.573677,-0.539192,3.7593172,2.5112555,-7.046415,-8.239358,5.291353,-7.13426,-2.9629424,5.4167356,-8.405797,-4.2738748,-7.875683,-4.2738748,-5.7082143,-0.55972004,9.832632,-11.047036,-8.744314,15.126442,-10.3979025,10.35881,3.3807616,-139.45122,9.919628,-3.3787117,-3.4219282,-3.8539348,-7.880719e+36,23,31,86,17,19,32,208,14,87,7,27,0,25,160
187,0.07047417,3.8547866,105.72273,2.0305905,-3.2626548,6.441231,-9.030588,-4.4965515,-2.5207407,-11.318974,-4.9791684,7.5539203,3.6508923,-0.5886735,-7.1521707,-0.5886735,-10.179561,-5.453108,-9.818645,-2.0054479,0.8660676,3.552572,-3.265989,-3.274897,9.489594,-143.78221,14.385908,-11.849014,-9.381739,-8.727752,-4.959829e+21,2,13,92,7,5,11,130,1,3,0,0,1,7,12
188,-2.2106938,3.6695108,105.97535,3.2120445,-3.3120227,-2.7488577,-2.063776,-9.9441,-2.021161,-7.8542075,1.2233235,7.701342,2.5224335,0.25949767,-5.0764575,0.25949767,1.9042892,8.726413,-0.22447969,-0.9234488,-7.2036314,3.0304744,-1.1582518,4.152479,-0.6906682,-153.05664,-1.2835084,-1.7596426,-9.151947,-0.8787813,-7.880719e+36,1,0,2,0,0,1,4,1,0,0,0,0,1,2
189,-8.339884,13.299834,-25.153175,-5.265269,7.3572974,-0.11127736,-8.865519,-10.9272375,-2.8170931,2.4825144,8.945839,1.7269094,8.392403,5.134819,-6.313786,5.134819,2.6396487,-4.147465,-2.6346931,5.199491,2.4758873,-11.617712,-7.7335386,-3.0029106,-4.191652,-140.99052,-5.2371,-9.623229,7.1484766,4.971605,1.4185293e+38,0,8,0,0,11,0,19,0,8,0,0,1,0,9
190,8.36945,-7.943555,-19.23113,7.136274,-9.820413,-9.362332,6.170356,9.297257,11.728083,7.564268,11.110078,-6.802991,11.0809,9.173413,6.347236,9.173413,1.4404379,4.1974854,5.961416,8.561823,7.6034384,11.887281,8.212447,1.7792493,-6.5553794,-161.70601,-8.612119,9.516602,10.063226,9.721097,-7.880719e+36,1,11,0,1,2,0,15,0,1,0,0,0,0,1
191,-2.081948,-1.1734099,-31.94737,3.6848354,-5.0252957,0.5805268,-1.5099041,-6.823824,-1.5195069,5.0946503,6.70245,-1.5477287,-1.3625875,-7.3013573,-4.4057813,-7.3013573,7.0147533,9.412696,-0.8006029,6.983949,1.3222121,-5.2161665,4.0557756,2.6405447,-3.9363544,-153.1253,-7.377042,-0.6363673,8.637047,6.874259,-5.769951e+21,0,1,1,0,3,1,6,0,0,0,0,0,0,0
192,-2.2934065,2.830009,-25.2111,2.4096186,0.27508685,-1.5132707,-3.8537285,-0.9879598,1.7729019,-2.3491533,-1.718787,7.8420696,4.2174215,0.63053304,-11.878949,0.63053304,8.3808,0.41182566,-5.613137,-2.7709172,-8.264464,-12.209016,-1.2911552,6.3933263,1.3796787,-142.35628,4.486725,-0.056837738,-8.196585,-1.1744306,-7.880719e+36,1,1,3,0,0,2,7,0,7,0,0,0,2,9
193,-3.3801668,3.9824452,-21.631948,-7.88695,0.54962575,0.46322253,-1.3149462,-8.808484,5.5464115,-0.048529394,4.0069075,3.6153524,1.2180243,1.7118198,-4.4926257,1.7118198,6.606091,-2.146557,-1.6208643,1.1768824,-0.25598985,-4.3493495,2.7958906,9.493262,2.8153057,-143.50775,-3.69668,0.46524993,2.6702745,2.662219,-7.880719e+36,0,7,0,0,1,1,9,0,4,0,0,0,3,7
194,7.893593,-7.529483,-16.56662,5.7553654,-9.658252,-4.4719577,2.6633375,4.675635,-6.8134556,6.6781335,10.004794,9.846151,9.610515,8.661495,-3.1659386,8.661495,1.5909704,2.3893065,3.9852834,8.673582,6.4854712,-1.8064013,4.653794,-5.2655773,-3.1335306,-146.55046,-6.607298,7.839381,9.282353,8.078356,-7.880719e+36,2,1,10,6,1,5,25,2,1,0,3,1,3,10
195,0.8201655,-1.1180376,-22.689459,4.9966416,-0.5600569,-2.128453,-0.14202702,2.5964482,0.5291385,1.0209132,4.948474,7.5568547,5.862249,5.701782,1.9880822,5.701782,-8.247401,-3.4509892,-9.531535,3.597257,0.47276214,5.928228,-2.695078,7.003394,0.25145626,-147.00339,-5.172185,2.2659483,2.1670108,5.5263104,-7.880719e+36,68,46,0,1,19,11,145,118,59,0,0,0,13,190
196,6.710981,14.19237,-16.834007,10.445282,11.973217,-6.2558765,3.3621478,4.5738015,-5.6173315,5.8535786,9.381503,6.2157397,-9.499713,6.9321547,-2.2649713,6.9321547,3.2590322,2.1041129,4.470687,8.452146,6.8907743,9.703443,5.702046,-7.7961454,-6.0861,-144.10367,-7.438255,4.2617273,5.790934,7.904282,1.4185293e+38,0,0,3,4,1,0,8,0,0,0,2,1,0,3
197,3.4955766,6.0749316,-31.201447,2.7697902,2.2708385,-3.872064,0.4471376,2.512375,0.6017505,0.90309155,4.4180555,7.2422104,5.6722937,5.34326,0.6063386,5.34326,-7.295516,1.2486367,0.14940064,2.8375783,3.406821,4.8678737,5.3799605,9.153494,0.74844515,-161.51318,5.863578,4.0631804,3.3418293,3.8593843,-7.880719e+36,18,15,0,0,10,6,49,19,16,0,0,0,8,43
198,8.038308,-1.8207692,-19.144623,11.105146,1.4239804,-9.123699,4.5273805,5.116223,-7.0085006,7.9765167,11.362956,-3.9941852,10.947588,9.344805,-2.3341124,9.344805,-1.0453321,3.9304285,-14.018836,8.785162,6.9540534,10.11947,6.4233365,-5.957935,-6.0704355,-155.96587,-8.651046,8.883892,10.265455,9.739294,-7.880719e+36,0,18,8,1,6,1,34,0,3,0,0,0,0,3
199,10.317273,-0.40453503,-20.811317,6.821243,-0.42490023,-7.314441,2.6368465,-14.95647,-5.637039,8.090653,11.540263,-8.371489,-10.357433,8.121765,-1.1245638,8.121765,-0.6350398,5.6122437,4.091426,8.250533,6.698142,7.7138834,4.8564305,2.410009,-4.278515,-151.51749,-7.793141,5.890991,9.907323,9.171126,-7.880719e+36,3,11,82,1,11,10,118,5,2,0,0,0,9,16
200,10.230934,13.213185,-16.886751,10.871955,11.321024,-6.0665517,-2.6177416,5.024694,-6.613004,9.8037405,12.568021,-4.332253,-5.2818866,8.64579,-18.852047,8.64579,8.655641,2.3492167,-14.622972,11.26409,9.810676,9.610025,8.385622,-8.581782,-7.397451,-153.40434,-10.467376,9.138135,12.654507,11.025251,-5.787683e+21,2,3,17,2,0,2,26,0,2,0,0,0,1,3
201,5.963183,-4.681445,-25.30953,3.575318,-5.45486,-5.0303817,-0.64266527,-2.5790803,-1.6066072,3.4444535,8.666576,8.669792,2.9108908,4.5549054,-4.0214515,4.5549054,7.1277266,9.564568,-0.02942217,3.7633853,2.0727124,-3.535763,-1.616477,1.0347471,-2.2065861,-140.96649,-2.4470747,5.171875,7.725694,5.143292,-7.880719e+36,22,19,1,0,5,6,53,78,42,0,0,0,6,126
202,-9.571563,15.508796,-28.275002,-12.186475,11.396116,1.0800614,-7.9373317,-11.855009,7.4056635,-1.2316117,-1.2552416,1.0243162,1.9176021,-4.049249,-6.397467,-4.049249,10.103351,-1.9601071,-2.7291844,-1.7360498,-5.5574975,-5.5146437,-8.226248,-1.3127387,5.0252075,-142.62605,8.813979,-8.044873,2.8351636,-2.377662,-7.880719e+36,7,11,0,0,10,2,30,9,16,0,0,0,5,30
203,2.035123,15.899558,-16.044365,8.91324,11.313364,-3.1946778,-0.44105184,2.2258084,0.7131787,3.9601383,5.881367,-2.029442,0.7161158,5.457814,-0.89391935,5.457814,5.991555,1.4857076,-0.22937185,5.902781,1.723405,-0.82842284,4.7876425,3.2099748,-3.061928,-138.9057,-2.918537,2.8910246,5.7004757,5.749688,-7.880719e+36,7,4,32,3,5,2,53,11,3,0,2,0,3,19
204,-9.215101,12.817579,-29.573902,-9.512762,6.516236,7.5644536,-9.377767,-4.2175,9.895113,-2.985282,-0.23827682,2.3464124,3.3845403,3.5928378,-8.418373,3.5928378,-4.738093,6.625181,-11.333262,-0.54574305,-1.1414186,1.7546555,1.5800534,-2.1780791,12.500133,-150.02039,11.214886,-5.8760476,-0.8132957,0.9381529,-4.72991e+21,5,12,94,42,11,16,180,4,22,24,9,0,9,68
205,0.8263674,14.731272,-20.974148,6.1911907,11.6837,-1.8709528,-0.46962413,-2.7147446,1.1975768,3.892313,5.6758285,-1.772852,1.3713629,4.880555,2.203343,4.880555,-9.927075,7.871256,-10.202794,4.5232716,1.3149263,5.820968,-2.791879,5.4699745,-1.1467425,-136.44916,-4.984305,2.117221,-0.39459383,5.5887213,-4.7112448e+21,111,36,12,0,26,24,209,100,27,0,0,0,21,148
206,2.397568,-6.027571,-21.809156,4.12021,-5.6593976,-2.7683313,-0.75879794,-7.7287393,4.8705306,4.398651,6.2711577,9.194172,0.51535,5.029466,-1.3882302,5.029466,6.703497,7.7632494,-0.45819056,6.423544,1.653063,-3.1362405,3.9023275,3.364645,-3.0749528,-146.22667,-6.301143,-0.14649418,6.2675996,6.0834446,-7.880719e+36,5,7,3,2,5,1,23,14,1,0,2,0,0,17
207,6.070285,-8.274736,-22.512793,5.3160577,-9.817913,-4.0031176,-0.021721823,4.025712,-0.24716207,6.1538033,6.32692,-6.4720187,-10.559054,6.4688087,2.6354687,6.4688087,-8.224466,1.2557862,-9.523429,6.214356,3.090913,6.217727,-2.7567878,5.401279,-2.3651974,-145.67413,-5.1075435,4.7900968,6.199151,7.017571,-7.880719e+36,55,70,56,4,54,25,264,69,89,0,0,0,29,187
208,9.505468,10.949506,-16.842112,6.2992387,11.774786,-9.691634,3.4718924,7.434984,-6.735468,7.8243084,11.347114,-4.850447,11.323378,8.894742,-2.3756824,8.894742,0.74245995,5.5578666,4.2380805,8.84563,7.144345,11.554237,7.747432,-6.673456,-6.0755486,-147.94154,-8.533348,7.737232,10.400318,9.641121,-7.880719e+36,0,1,2,1,0,1,5,0,0,0,0,0,0,0
209,5.0180016,3.135257,-21.188673,1.7678956,2.288566,-3.7673082,1.3395628,-7.430864,5.4743986,1.9307511,7.6577525,3.152524,1.1892177,5.054221,0.1448976,5.054221,5.2705026,0.70701957,-0.4874693,3.65103,3.7312286,-1.7762688,4.018315,5.561064,1.0010082,-147.83992,5.864066,-1.6036292,4.0930634,3.8700635,-7.880719e+36,24,36,9,0,11,8,88,66,73,0,0,1,4,144
210,10.407913,-1.3421075,-16.386332,9.176163,1.4574144,-6.7946515,-2.83255,5.96636,-6.557,9.308283,12.336604,-5.2427754,10.47748,9.405198,-19.668655,9.405198,3.2049425,2.9167182,5.5043616,10.629425,9.511519,10.616258,8.2971525,-7.1969433,-7.497536,-137.07512,-9.518943,9.267541,11.879373,10.695183,-7.880719e+36,0,2,8,2,1,1,14,0,4,0,1,1,0,6
211,11.896037,11.771372,-16.539669,4.1198397,7.7462687,-9.249619,-2.808819,6.2261534,-5.1625986,10.095149,14.695842,-6.4980454,-4.4645195,-8.693459,-19.44686,-8.693459,0.49272716,4.2841663,4.8972783,11.75836,10.333905,10.707448,9.509796,-9.394532,-8.1792965,-137.01033,-11.277587,11.303072,13.272389,11.968777,-7.880719e+36,0,2,8,1,0,2,13,0,4,0,0,0,0,4
212,-3.0401745,5.4161777,-28.275259,-9.530842,-2.8934946,1.2926531,-6.457594,-1.0843325,2.601861,-9.723666,-4.4296165,3.7034538,5.7712297,-3.1100385,-13.984321,-3.1100385,9.583671,-6.2842712,-4.284227,-7.1695127,-10.361331,-7.785609,-10.185023,1.0579436,-0.017244633,-162.69266,15.009576,-1.1874595,-10.24551,-8.002695,-7.880719e+36,3,0,2,0,0,2,7,4,0,1,0,0,1,6
213,10.651115,14.34688,-17.105268,11.019066,11.55881,-10.638231,-2.8219159,8.750874,-8.195761,10.190882,14.738584,-5.4067197,-5.3355355,-8.7465315,-19.480558,-8.7465315,0.81859034,5.6892,4.9740305,11.760037,10.154449,8.6890745,7.4889107,-9.308788,-8.125645,-143.12012,-11.323073,11.220003,13.349139,12.05585,-4.3075402e+21,0,2,23,3,0,0,28,0,0,0,0,0,0,0
214,11.558363,-8.6287155,-16.287764,11.800284,-9.669877,-10.764973,2.2797174,-5.255766,-4.6109505,9.961138,15.019488,-7.321577,10.31429,10.350308,5.6739945,10.350308,4.212226,5.1750517,-8.145477,10.897809,9.613978,13.014125,9.820403,-8.689382,-8.035143,-147.19211,-9.935308,9.967654,12.347651,11.688542,-7.880719e+36,2,13,0,0,1,2,18,2,3,0,0,0,0,5
215,-5.599533,6.761592,-29.57414,9.313813,3.0752091,-1.7052542,-3.6256528,-7.104514,4.8066645,-0.39690122,3.5056436,5.1257353,1.9413141,1.4656291,1.9031572,1.4656291,3.8740058,-2.5844827,-6.015821,-3.0488758,-6.48825,-6.1514306,-2.1110454,1.3526024,3.464224,-160.73134,22.471354,-2.223119,1.1814424,2.1178486,-7.880719e+36,38,31,3,0,16,7,95,70,43,0,0,0,14,127
216,10.156847,-9.086131,-16.189396,8.755753,-9.159263,-6.677192,3.908694,5.711868,-5.562076,8.425399,12.659466,-5.780935,10.367789,9.915766,-5.1740975,9.915766,3.3403742,3.0257614,5.020486,10.28105,8.635328,11.263721,8.627387,-6.1103783,-7.3502555,-152.52531,-9.389704,8.686641,11.513389,10.578567,-7.880719e+36,0,3,2,0,1,0,6,0,0,0,0,0,0,0
217,-1.2072121,4.795303,105.638405,-6.2546563,0.7571127,5.678036,-7.7223682,-4.0011683,-1.7604711,-10.054144,-5.2287726,3.9896042,3.2024922,-1.2393614,-7.5243444,-1.2393614,-10.099171,-5.506584,-9.780135,-7.0536532,-11.331846,2.6441584,-3.641475,-0.4400053,9.398944,-137.34032,15.657489,-1.6593237,-10.786176,-8.023543,-7.880719e+36,1,0,4,0,0,0,5,0,0,0,0,0,0,0
218,6.500533,-9.086131,-20.56297,1.5800343,-9.661625,-5.0379715,1.5874443,-14.997738,-0.18968834,5.6877403,10.003411,-2.361623,-12.362434,7.284199,-1.1121364,7.284199,6.0770783,3.1148653,-0.33877537,-13.6789,6.509267,-1.3904979,3.6658254,-6.127668,-2.6373928,-147.56818,2.1880317,6.77737,10.197735,7.4117103,-7.880719e+36,14,14,33,3,20,7,91,24,8,0,0,0,6,38
219,8.385366,14.356903,105.63993,11.813901,11.412398,-9.000202,4.3795743,7.90598,-7.989127,7.422115,11.024874,-5.9638314,-5.1941457,-9.826042,-1.9776553,-9.826042,-0.83361155,3.895199,-14.058443,8.253786,6.9388714,8.72047,6.979868,-5.824739,-5.781257,-155.73863,-7.6206055,8.7059355,9.669328,9.000259,-7.880719e+36,0,1,0,0,1,1,3,0,0,0,0,0,1,1
220,6.524667,13.745424,-23.436262,8.735739,10.353884,-5.385584,1.6189252,4.323282,-0.22174314,3.486135,8.459048,9.782126,7.224456,6.782339,0.3694368,6.782339,5.9235287,2.0992258,0.5335426,4.841848,4.251007,-0.5154028,3.7054005,2.0428388,-1.9001322,-154.18976,-5.4708486,5.695066,-12.953669,6.522774,-7.880719e+36,2,19,2,0,12,4,39,6,17,0,0,0,4,27
221,7.806054,16.927498,-22.053364,8.9899235,9.74082,-5.8074803,3.4514863,3.4254844,-6.5704827,6.270074,8.381302,-5.0354023,-5.372301,5.8412857,2.2060473,5.8412857,-6.792215,3.4346032,3.1684577,2.9651048,4.1669164,5.6811943,7.1527133,7.3163753,-1.4355958,-145.75871,8.835041,7.4730167,4.6527553,6.4096503,-7.880719e+36,6,8,0,0,7,3,24,26,13,0,0,0,5,44
222,2.5215054,-8.275314,-21.53588,4.2616067,-9.159023,-3.4245272,-0.60305965,-2.7926283,0.9541945,4.429419,6.086844,9.029818,4.194631,5.8347325,0.87109923,5.8347325,-7.3332906,-3.0730782,0.1514081,6.3715444,1.6672591,4.0231414,5.2254314,5.291654,-2.8188298,-146.2772,-5.4293137,1.252037,6.271343,6.2038116,-7.880719e+36,16,23,1,0,11,6,57,22,6,0,0,0,2,30
223,-16.235973,13.770164,-19.363035,10.503264,11.480734,-6.305222,4.5430355,8.793775,12.056066,5.6736817,9.416781,-6.7182126,10.920881,8.506058,-17.422216,8.506058,0.13015053,4.07968,5.7324524,7.641467,6.4770107,10.4931755,6.8035007,-6.2924967,-6.170854,-155.9533,-8.098826,8.62879,8.911228,8.291147,-7.880719e+36,0,0,0,0,1,0,1,0,0,0,0,0,0,0
224,10.907713,8.183818,-16.11793,8.222373,7.9242153,-7.030314,-14.781708,5.717873,-6.4515204,8.7130785,14.24978,-7.2870164,10.726278,10.028039,6.1491466,10.028039,-0.022871844,2.9724488,5.1838803,10.521732,9.167135,11.919408,9.637041,-7.9555387,-7.2070456,-164.93365,-9.201184,9.329874,11.695048,10.883638,-7.880719e+36,0,12,1,0,0,0,13,0,17,0,0,0,0,17
225,11.00819,-0.64533067,-16.334774,9.770329,-4.8300414,-10.822179,-14.605967,9.641966,-4.1168528,10.665915,15.39406,-7.451711,-2.579689,11.117205,5.926967,11.117205,-0.80963856,5.5328207,6.811771,11.861519,9.537787,12.420775,-6.0525217,-8.924529,6.294776,-139.6715,-11.232336,10.627713,13.592529,12.475776,1.4185293e+38,2,19,0,0,0,0,21,1,0,0,0,0,0,1
226,9.905879,2.0825846,-16.53476,6.0773945,0.10951474,10.911525,2.2907703,9.326075,-4.4106574,8.095397,12.358452,-7.259956,11.142823,10.060181,5.7494164,10.060181,1.2991437,4.778528,6.052581,9.737578,9.24928,10.824717,8.699716,-7.82986,-7.570758,-160.82082,-9.257053,9.604415,10.814809,10.506157,-7.880719e+36,136,302,0,0,8,0,446,164,99,0,0,0,0,263
227,11.088832,13.747067,-16.751886,7.548033,7.5410414,-8.721001,-2.7473352,6.276296,-8.15584,10.006807,14.341753,-4.800814,-5.543624,8.943695,-18.99639,8.943695,0.26656458,3.6806648,4.952668,11.642321,10.195576,7.676374,9.790518,-9.235458,-8.032665,-137.38547,-11.067664,10.49149,13.105447,11.819285,-5.0551093e+21,0,7,0,0,0,0,7,0,1,0,0,0,0,1
228,4.980979,16.95665,-22.482288,5.6726103,9.710584,-4.8102875,1.6692456,1.8469461,0.26774293,1.6433119,7.415982,10.345073,-9.644795,5.561494,-0.8012874,5.561494,5.0822616,2.7468834,1.1392066,2.4040587,3.859339,-0.9061711,4.2136436,9.618241,0.56757337,-160.87909,5.8634143,4.2452955,3.1739736,3.9298375,-7.880719e+36,10,21,0,0,3,5,39,27,15,0,0,0,9,51
229,11.5573435,11.551699,-16.75791,11.628141,11.751833,-9.799338,-2.8227541,-14.451027,-4.79436,10.899932,15.557879,11.730635,10.181701,11.634205,-19.459187,11.634205,-0.34757185,-11.165755,4.9063516,12.208452,10.540819,8.700793,-6.024072,-9.559542,-8.617666,-137.28987,17.119997,11.557066,13.907774,12.724058,-5.6331075e+21,1,13,1,1,0,2,18,0,3,0,0,0,0,3
230,11.597559,-0.52835643,-16.480158,11.703363,-4.7816334,11.299156,-2.8415864,-5.2761264,-4.2466464,10.625396,15.467019,-7.5173645,-3.232722,10.954618,-19.617746,10.954618,1.1363276,5.451693,7.0041256,11.478207,9.017472,15.091802,-6.02663,-8.648365,-8.9504385,-147.79987,-10.459278,10.225174,13.273863,-11.920016,-7.880719e+36,108,222,0,0,2,0,332,106,11,0,0,0,0,117
231,-1.0794146,-3.2813272,106.37578,-1.2366478,-2.8908553,5.573472,-10.193984,-12.152196,5.860118,-11.588835,-7.717231,3.45817,-0.33292094,-2.6651342,-8.348971,-2.6651342,-11.097359,-5.772798,-9.997905,-6.9951887,-11.163875,3.4648552,-3.5959466,-0.53631556,9.437935,-136.79652,15.81466,-1.6656265,-10.968901,-8.30746,-7.880719e+36,0,1,5,1,1,0,8,0,1,0,0,0,0,1
232,-13.829005,9.163563,-29.053486,-11.295658,3.9993641,3.3217714,-5.4211936,-1.3115406,3.8115706,-2.6418881,-2.313335,-6.450874,-7.564124,-3.398488,-12.252034,-3.398488,11.674018,-1.279543,-6.68263,-11.798909,-8.296724,-7.8455667,-8.452069,9.018543,2.2985876,-163.2966,10.460717,-3.4065864,-3.34805,-2.572649,-7.880719e+36,1,0,0,0,1,0,2,0,0,0,0,0,0,0
233,-5.9201355,-7.5884414,-29.574142,-7.3650823,-10.300307,5.3711505,-7.4832087,-11.405277,6.429656,-8.605075,-3.9391203,5.3506045,-0.5953675,-1.7820057,-9.542229,-1.7820057,10.010105,-5.4648604,-4.8132577,-7.53186,-5.83998,-8.275118,-6.823054,5.0186357,7.692365,-147.63866,-0.2772125,-11.444842,-9.042497,-6.9192104,-7.880719e+36,2,1,8,2,1,2,16,5,0,0,0,0,3,8
234,-2.714702,11.172012,-23.377586,-4.5575695,11.949843,-1.3725126,-1.0062723,-6.450682,1.2910538,-0.6373121,2.9934423,-1.6186966,1.2890905,2.5293968,0.71790266,2.5293968,6.7603817,-2.5985472,-1.7192862,0.57055885,-2.6179695,-4.8169794,3.0965078,6.436434,1.4327629,-141.95558,-1.8858713,0.45993978,0.7157857,2.4628768,-7.880719e+36,11,15,0,0,3,5,34,15,13,0,0,0,0,28
235,9.424151,11.143858,-16.823376,10.44551,12.162624,-5.5430727,2.937918,4.6104927,-6.6657352,7.9495397,11.398388,-5.1410575,-4.9427867,8.529841,-1.7729882,8.529841,0.3906145,5.68973,4.389577,9.615371,7.725576,9.55756,8.381331,-7.6208415,-6.0299807,-152.54308,-8.486924,6.3041596,10.733015,9.600012,-7.880719e+36,3,4,115,8,14,14,158,2,4,0,1,0,11,18
236,4.7182274,1.313517,-21.250723,-0.18169044,1.6553395,-3.9420648,1.1839337,-6.1079307,1.2616936,1.0812799,4.8069324,-1.998123,5.0668087,2.0973966,-0.72319067,2.0973966,5.33094,2.3802001,-0.64642036,3.4726446,3.1413722,-2.0870435,3.9677114,7.3560495,0.8492036,-148.07521,5.8641186,3.9316783,4.125078,3.4905133,-7.880719e+36,7,28,0,0,3,1,39,15,68,0,0,0,2,85
237,4.4190454,15.123639,-16.730152,9.934581,11.603518,-3.514401,-0.4285785,2.8619263,0.3632364,5.290816,9.123157,-3.3870046,0.71999663,7.1465135,-1.1512069,7.1465135,6.4539595,1.4816964,0.22665338,6.4931054,1.6914133,-0.1648231,5.0843706,3.9255886,-3.3989463,-153.67863,-6.9204016,3.1075962,8.115131,7.1663465,-7.880719e+36,0,0,0,0,0,1,1,0,0,0,0,0,0,0
238,0.43518972,0.19171919,-20.55905,3.6378825,-4.4917293,-1.5499429,-1.419205,-6.853169,-1.5585002,5.206103,6.8060374,8.33489,2.4984214,-7.2834096,-4.838442,-7.2834096,7.0915003,9.433583,-0.6642976,6.960253,1.3652244,-5.1581197,3.9297817,2.904281,-3.9315627,-161.10027,-7.9344378,-0.17935884,8.912035,6.86948,1.4185293e+38,0,1,2,0,0,0,3,0,1,0,0,0,0,1
239,7.142403,-8.6287155,-21.91928,5.461797,-9.158997,-4.0928125,1.3565089,3.88737,-5.264822,7.378792,11.128987,9.84709,-7.003495,6.9424286,-3.5663965,6.9424286,2.0233817,0.9314552,3.2877588,8.344852,6.2808666,-1.9809138,4.449897,-5.5163083,-3.313892,-146.76105,-6.1316643,4.9268384,9.648281,7.972291,-7.880719e+36,0,1,0,0,0,0,1,0,1,0,0,0,0,1
240,7.6990523,0.6215243,-21.773964,5.52361,1.597439,-7.066687,1.7118322,4.00723,-0.18641083,6.3423295,9.635256,6.2478,-10.5856905,6.5544815,1.2496774,6.5544815,-7.1442285,1.5488678,2.937304,6.645749,5.1429853,5.266391,6.2670517,5.3928404,-3.7308407,-154.39845,-6.092551,4.788242,8.142895,7.3926725,-7.880719e+36,0,1,0,0,0,0,1,0,0,0,0,0,0,0
241,6.9935474,14.493224,-22.956913,8.907555,11.393845,-5.3995485,2.4219613,8.699816,-4.8441815,2.6007018,8.24141,-2.640289,-2.2097468,5.732201,0.26187807,5.732201,2.426416,3.5971503,2.5629733,4.1526375,4.6848283,1.1555485,4.9684744,3.1002638,-1.6763778,-148.01547,-5.869386,7.565067,5.387776,4.3725357,-7.880719e+36,3,3,0,0,6,0,12,2,5,0,0,0,0,7
242,-0.8832725,10.434539,-25.239388,-5.8233166,7.742738,-0.46236482,-9.043511,-10.442888,-9.444272,2.338629,8.029207,3.0141861,8.392186,4.8505793,-6.000493,4.8505793,-2.8943715,9.097085,-1.4062811,3.4102476,2.4453032,-5.813146,-1.4628451,-3.0134287,10.025376,-140.95247,-2.016277,-11.289754,7.520281,4.7788844,-7.2408126e+21,1,2,0,0,6,2,11,12,1,0,0,0,4,17
